"Gender","Ethnicity","EEO4.Description","EEOP.Job.Group.Description","Department","EEO.Function","Age","Employment.Status"
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,2,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,7,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,2,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,6,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,2,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,7,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
0,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,3,0
0,5,"Service Maintenance","Service Maintenance","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Protective Service Workers","Protective Services-Non Sworn","SOCIAL SERVICES AGENCY",10,3,0
1,7,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,7,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
0,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
0,2,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
0,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,2,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
1,0,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
0,6,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,2,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,0,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
0,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,2,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
0,4,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
1,0,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
1,4,"Officials and Administrators","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,3,0
0,7,"No EEO-4 Reporting","Professionals","BOARD OF SUPERVISORS",7,3,1
0,0,"No EEO-4 Reporting","Professionals","BOARD OF SUPERVISORS",7,3,1
0,4,"Professionals","Officials and Adminstrators","VALLEY HEALTH PLAN",8,3,0
1,0,"Professionals","Administrative Support","VALLEY HEALTH PLAN",8,3,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,3,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,1,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,6,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,7,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,6,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,3,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,6,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,3,"Administrative Support","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,2,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,0,"Service Maintenance","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,7,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,2,"Service Maintenance","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,2,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
0,0,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Service Maintenance","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
0,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,2,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,2,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,2,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,2,"Paraprofessionals","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,4,"Paraprofessionals","Administrative Support","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Paraprofessionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,4,"Paraprofessionals","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
0,0,"Protective Service Workers","Protective Services-Non Sworn","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Protective Service Workers","Protective Services-Non Sworn","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Protective Service Workers","Protective Services-Non Sworn","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Protective Service Workers","Protective Services-Non Sworn","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Technicians","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Technicians","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,7,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Technicians","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Technicians","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,7,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,7,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,4,"Technicians","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,4,"Technicians","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Technicians","Service Maintenance","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,6,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Technicians","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
0,4,"Technicians","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
0,4,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,7,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Technicians","Skilled Craft","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Technicians","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Technicians","Technicians","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Professionals","Officials and Adminstrators","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Professionals","Officials and Adminstrators","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Officials and Adminstrators","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,0,"Professionals","Officials and Adminstrators","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,0,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,5,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,0,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,5,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
0,0,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,4,"Professionals","Officials and Adminstrators","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
1,4,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,1
1,5,"Professionals","Professionals","SANTA CLARA VALLEY MEDICAL CENTER",0,3,0
